"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"10:57:51.4013727 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4013841 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4014051 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4014364 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4015856 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\HelpAssistant","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4016057 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\HelpAssistant","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4016247 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\HelpAssistant","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4016465 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\HelpAssistant","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4016652 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\HelpAssistant","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4016833 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\HelpAssistant","SUCCESS","Desired Access: Read"
"10:57:51.4017071 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\HelpAssistant\(Default)","SUCCESS","Type: <Unknown: 1000>, Length: 0"
"10:57:51.4017403 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\HelpAssistant","SUCCESS",""
"10:57:51.4018549 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4020094 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4020314 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4020521 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4020837 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4020948 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4021152 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4021465 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4022773 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4022971 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4023155 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4023373 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4023560 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4023742 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\Guest","SUCCESS","Desired Access: Read"
"10:57:51.4024047 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\Guest\(Default)","SUCCESS","Type: <Unknown: 501>, Length: 0"
"10:57:51.4024382 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\Guest","SUCCESS",""
"10:57:51.4025759 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4026988 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4027206 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4027413 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4027729 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4027840 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4028047 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4028360 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4030623 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4030827 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4031008 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4031226 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4031411 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\Guest","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4031592 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\Guest","SUCCESS","Desired Access: Read"
"10:57:51.4031827 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\Guest\(Default)","SUCCESS","Type: <Unknown: 501>, Length: 0"
"10:57:51.4032330 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\Guest","SUCCESS",""
"10:57:51.4033506 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4034626 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4034850 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4035056 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4035372 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4035487 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4035696 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4036009 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4037562 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4037758 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4037945 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4038163 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4038353 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4038537 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\Administrator","SUCCESS","Desired Access: Read"
"10:57:51.4038833 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\Administrator\(Default)","SUCCESS","Type: <Unknown: 500>, Length: 0"
"10:57:51.4039163 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\Administrator","SUCCESS",""
"10:57:51.4040306 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4041633 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4041851 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4042057 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4042373 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4042485 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4042691 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4043004 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4044326 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4044518 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4044706 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4044918 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4045105 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\Administrator","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4045287 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\Administrator","SUCCESS","Desired Access: Read"
"10:57:51.4045516 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\Administrator\(Default)","SUCCESS","Type: <Unknown: 500>, Length: 0"
"10:57:51.4045843 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\Administrator","SUCCESS",""
"10:57:51.4047189 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4577013 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4577279 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4577514 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4577891 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4578011 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4578983 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4579301 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4581056 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\000003EB","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4581288 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\000003EB","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4581500 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\000003EB","SUCCESS","Desired Access: Read/Write"
"10:57:51.4581763 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\000003EB\V","SUCCESS","Type: REG_BINARY, Length: 448, Data: 00 00 00 00 BC 00 00 00 02 00 01 00 BC 00 00 00"
"10:57:51.4582109 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\000003EB","SUCCESS",""
"10:57:51.4583305 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4587492 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4587705 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4587934 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4588247 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4588359 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4588565 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4588878 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4590177 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4590378 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4590568 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4590797 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4590990 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4591175 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\reverser","SUCCESS","Desired Access: Read"
"10:57:51.4591415 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\reverser\(Default)","SUCCESS","Type: <Unknown: 1003>, Length: 0"
"10:57:51.4591744 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\reverser","SUCCESS",""
"10:57:51.4592809 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4593820 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4594032 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4594239 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4594552 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4594664 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4594871 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4595181 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4597765 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4597960 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4598147 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Users\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4598363 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Groups\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4598547 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Aliases\Names\reverser","NAME NOT FOUND","Desired Access: Read"
"10:57:51.4598729 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Account\Users\Names\reverser","SUCCESS","Desired Access: Read"
"10:57:51.4598960 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Account\Users\Names\reverser\(Default)","SUCCESS","Type: <Unknown: 1003>, Length: 0"
"10:57:51.4599583 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Account\Users\Names\reverser","SUCCESS",""
"10:57:51.4600933 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4602383 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4602598 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4602804 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4603120 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4603235 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4603441 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4603757 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4605285 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\00000222","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4605503 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\00000222","SUCCESS","Desired Access: Read/Write"
"10:57:51.4605752 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000222\C","SUCCESS","Type: REG_BINARY, Length: 544, Data: 22 02 00 00 00 00 00 00 C8 00 00 00 02 00 01 00"
"10:57:51.4606107 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000222","SUCCESS",""
"10:57:51.4607227 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4608291 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4608506 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4608716 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4609029 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4609140 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4609347 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4609660 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4611152 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\00000221","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4611370 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\00000221","SUCCESS","Desired Access: Read/Write"
"10:57:51.4611613 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000221\C","SUCCESS","Type: REG_BINARY, Length: 600, Data: 21 02 00 00 00 00 00 00 C8 00 00 00 02 00 01 00"
"10:57:51.4611954 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000221","SUCCESS",""
"10:57:51.4613063 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4614130 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4614342 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4614552 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4614865 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4614976 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4615183 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4615493 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4616979 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\00000223","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4617195 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\00000223","SUCCESS","Desired Access: Read/Write"
"10:57:51.4617432 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000223\C","SUCCESS","Type: REG_BINARY, Length: 588, Data: 23 02 00 00 00 00 00 00 C8 00 00 00 02 00 01 00"
"10:57:51.4617770 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000223","SUCCESS",""
"10:57:51.4619058 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4620142 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4620360 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4620564 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4620879 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4620991 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4621201 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4621511 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4623201 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Groups\00000220","NAME NOT FOUND","Desired Access: Read/Write"
"10:57:51.4623424 PM","lsass.exe","700","RegOpenKey","HKLM\SAM\SAM\DOMAINS\Builtin\Aliases\00000220","SUCCESS","Desired Access: Read/Write"
"10:57:51.4623670 PM","lsass.exe","700","RegQueryValue","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000220\C","SUCCESS","Type: REG_BINARY, Length: 440, Data: 20 02 00 00 00 00 00 00 98 00 00 00 02 00 01 00"
"10:57:51.4624011 PM","lsass.exe","700","RegCloseKey","HKLM\SAM\SAM\Domains\Builtin\Aliases\00000220","SUCCESS",""
"10:57:51.4625126 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy","SUCCESS",""
"10:57:51.4626894 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy","SUCCESS","Desired Access: Read/Write"
"10:57:51.4627112 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4627319 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","BUFFER OVERFLOW","Length: 12"
"10:57:51.4627632 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
"10:57:51.4627743 PM","lsass.exe","700","RegOpenKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS","Desired Access: Read"
"10:57:51.4627953 PM","lsass.exe","700","RegQueryValue","HKLM\SECURITY\Policy\SecDesc\(Default)","SUCCESS","Type: REG_NONE, Length: 180, Data: 01 00 04 80 98 00 00 00 A8 00 00 00 00 00 00 00"
"10:57:51.4628277 PM","lsass.exe","700","RegCloseKey","HKLM\SECURITY\Policy\SecDesc","SUCCESS",""
